ctg.s1.000000F|arrow	NC_012967.1	99.723	3252	9	0	3843167	3846418	3354801	3351550	0.0	5956
ctg.s1.000000F|arrow	NC_012967.1	99.723	3252	9	0	3047863	3051114	4151545	4148294	0.0	5956
ctg.s1.000000F|arrow	NC_012967.1	99.047	3253	20	6	3047862	3051114	2647549	2650790	0.0	5825
ctg.s1.000000F|arrow	NC_012967.1	99.047	3253	20	6	2345390	2348631	3351549	3354801	0.0	5825
ctg.s1.000000F|arrow	NC_012967.1	99.047	3252	20	6	3600262	3603502	3354801	3351550	0.0	5823
ctg.s1.000000F|arrow	NC_012967.1	99.047	3252	20	6	3047863	3051114	3908629	3905389	0.0	5823
ctg.s1.000000F|arrow	NC_012967.1	99.642	3074	6	4	2345560	2348631	231545	228475	0.0	5611
ctg.s1.000000F|arrow	NC_012967.1	99.642	3074	6	4	3600262	3603333	228475	231545	0.0	5611
ctg.s1.000000F|arrow	NC_012967.1	99.319	3085	7	8	4547810	4550882	4148294	4151376	0.0	5568
ctg.s1.000000F|arrow	NC_012967.1	99.220	3076	17	6	4547810	4550882	2650790	2647719	0.0	5541
ctg.s1.000000F|arrow	NC_012967.1	99.220	3076	17	6	4547810	4550882	3905389	3908460	0.0	5541
ctg.s1.000000F|arrow	NC_012967.1	98.898	3085	18	10	3843167	3846249	228475	231545	0.0	5494
ctg.s1.000000F|arrow	NC_012967.1	98.801	3085	21	10	3884381	3887451	3354801	3351719	0.0	5478
ctg.s1.000000F|arrow	NC_012967.1	98.801	3085	21	10	3048032	3051114	4192578	4189508	0.0	5478
ctg.s1.000000F|arrow	NC_012967.1	98.670	3083	25	10	3710643	3713720	2650790	2647719	0.0	5452
ctg.s1.000000F|arrow	NC_012967.1	98.670	3083	25	10	3710643	3713720	3905389	3908460	0.0	5452
ctg.s1.000000F|arrow	NC_012967.1	98.670	3083	25	10	2345560	2348631	4018847	4015770	0.0	5452
ctg.s1.000000F|arrow	NC_012967.1	98.670	3083	25	10	3600262	3603333	4015770	4018847	0.0	5452
ctg.s1.000000F|arrow	NC_012967.1	98.541	3085	36	8	3843167	3846249	4015770	4018847	0.0	5439
ctg.s1.000000F|arrow	NC_012967.1	98.541	3085	36	8	3710643	3713720	4148294	4151376	0.0	5439
ctg.s1.000000F|arrow	NC_012967.1	98.242	2219	37	2	1306344	1308560	1426374	1424156	0.0	3880
ctg.s1.000000F|arrow	NC_012967.1	98.242	2219	37	2	1130206	1132424	1602510	1600294	0.0	3880
ctg.s1.000000F|arrow	NC_012967.1	99.847	1955	2	1	3841033	3842987	4013544	4015497	0.0	3592
ctg.s1.000000F|arrow	NC_012967.1	99.847	1955	2	1	3708417	3710370	4146160	4148114	0.0	3592
ctg.s1.000000F|arrow	NC_012967.1	99.185	1962	13	3	3708411	3710370	3903249	3905209	0.0	3531
ctg.s1.000000F|arrow	NC_012967.1	99.185	1962	13	3	3598122	3600082	4013538	4015497	0.0	3531
ctg.s1.000000F|arrow	NC_012967.1	98.574	1963	21	7	3708412	3710370	2652929	2650970	0.0	3463
ctg.s1.000000F|arrow	NC_012967.1	98.574	1963	21	7	2348811	2350770	4015497	4013539	0.0	3463
ctg.s1.000000F|arrow	NC_012967.1	99.474	1901	7	3	3882301	3884201	226305	228202	0.0	3452
ctg.s1.000000F|arrow	NC_012967.1	99.474	1901	7	3	4545640	4547537	4187428	4189328	0.0	3452
ctg.s1.000000F|arrow	NC_012967.1	98.318	1902	24	7	3882303	3884201	3356970	3355074	0.0	3328
ctg.s1.000000F|arrow	NC_012967.1	98.318	1902	24	7	3051387	3053283	4189328	4187430	0.0	3328
ctg.s1.000000F|arrow	NC_012967.1	98.617	1808	19	6	3841184	3842987	3356879	3355074	0.0	3195
ctg.s1.000000F|arrow	NC_012967.1	98.617	1808	19	6	3051387	3053192	4148114	4146311	0.0	3195
ctg.s1.000000F|arrow	NC_012967.1	98.560	1806	22	4	2348811	2350614	228202	226399	0.0	3188
ctg.s1.000000F|arrow	NC_012967.1	98.560	1806	22	4	4545734	4547537	2652773	2650970	0.0	3188
ctg.s1.000000F|arrow	NC_012967.1	98.505	1806	23	4	3598279	3600082	226399	228202	0.0	3182
ctg.s1.000000F|arrow	NC_012967.1	98.505	1806	23	4	4545734	4547537	3903406	3905209	0.0	3182
ctg.s1.000000F|arrow	NC_012967.1	98.342	1809	22	8	3051387	3053192	2650970	2652773	0.0	3168
ctg.s1.000000F|arrow	NC_012967.1	98.342	1809	22	8	2348811	2350614	3355074	3356879	0.0	3168
ctg.s1.000000F|arrow	NC_012967.1	98.286	1809	23	8	3598279	3600082	3356879	3355074	0.0	3162
ctg.s1.000000F|arrow	NC_012967.1	98.286	1809	23	8	3051387	3053192	3905209	3903406	0.0	3162
ctg.s1.000000F|arrow	NC_012967.1	98.230	1808	24	8	3841184	3842987	226399	228202	0.0	3155
ctg.s1.000000F|arrow	NC_012967.1	98.230	1808	24	8	4545734	4547537	4146311	4148114	0.0	3155
ctg.s1.000000F|arrow	NC_012967.1	98.176	1809	25	8	3882395	3884201	4013695	4015497	0.0	3151
ctg.s1.000000F|arrow	NC_012967.1	98.176	1809	25	8	3708568	3710370	4187522	4189328	0.0	3151
ctg.s1.000000F|arrow	NC_012967.1	92.854	2001	94	19	1203658	1205654	573941	571986	0.0	2857
ctg.s1.000000F|arrow	NC_012967.1	92.854	2001	94	19	279481	281436	1499604	1497608	0.0	2857
ctg.s1.000000F|arrow	NC_012967.1	99.931	1447	1	0	3347404	3348850	2775877	2774431	0.0	2667
ctg.s1.000000F|arrow	NC_012967.1	100.000	1443	0	0	3347404	3348846	664688	666130	0.0	2665
ctg.s1.000000F|arrow	NC_012967.1	100.000	1443	0	0	3347404	3348846	3893554	3894996	0.0	2665
ctg.s1.000000F|arrow	NC_012967.1	99.561	1367	6	0	298198	299564	15374	16740	0.0	2492
ctg.s1.000000F|arrow	NC_012967.1	99.561	1367	6	0	4334708	4336074	590703	592069	0.0	2492
ctg.s1.000000F|arrow	NC_012967.1	99.779	1358	3	0	2470691	2472048	1857060	1858417	0.0	2492
ctg.s1.000000F|arrow	NC_012967.1	99.779	1358	3	0	1555555	1556912	2772850	2774207	0.0	2492
ctg.s1.000000F|arrow	NC_012967.1	99.134	1386	4	7	2470695	2472077	15386	16766	0.0	2486
ctg.s1.000000F|arrow	NC_012967.1	99.561	1366	3	3	1555547	1556910	590703	592067	0.0	2486
ctg.s1.000000F|arrow	NC_012967.1	99.561	1366	3	3	298198	299562	1857052	1858415	0.0	2486
ctg.s1.000000F|arrow	NC_012967.1	99.134	1386	4	7	4334720	4336100	2772854	2774236	0.0	2486
ctg.s1.000000F|arrow	NC_012967.1	100.000	1345	0	0	136995	138339	16730	15386	0.0	2484
ctg.s1.000000F|arrow	NC_012967.1	99.779	1355	2	1	2470694	2472047	430845	429491	0.0	2484
ctg.s1.000000F|arrow	NC_012967.1	100.000	1345	0	0	4334720	4336064	430844	429500	0.0	2484
ctg.s1.000000F|arrow	NC_012967.1	99.779	1355	2	1	136986	138340	2774206	2772853	0.0	2484
ctg.s1.000000F|arrow	NC_012967.1	99.778	1354	1	2	298210	299562	430844	429492	0.0	2483
ctg.s1.000000F|arrow	NC_012967.1	100.000	1344	0	0	1555558	1556901	430845	429502	0.0	2483
ctg.s1.000000F|arrow	NC_012967.1	99.778	1353	3	0	2470685	2472037	590705	592057	0.0	2483
ctg.s1.000000F|arrow	NC_012967.1	100.000	1344	0	0	136996	138339	592058	590715	0.0	2483
ctg.s1.000000F|arrow	NC_012967.1	100.000	1344	0	0	136997	138340	1858406	1857063	0.0	2483
ctg.s1.000000F|arrow	NC_012967.1	99.778	1353	3	0	298200	299552	2772844	2774196	0.0	2483
ctg.s1.000000F|arrow	NC_012967.1	100.000	1343	0	0	1555559	1556901	15386	16728	0.0	2481
ctg.s1.000000F|arrow	NC_012967.1	100.000	1343	0	0	4334720	4336062	1857064	1858406	0.0	2481
ctg.s1.000000F|arrow	NC_012967.1	99.704	1350	3	1	1312618	1313966	554703	553354	0.0	2470
ctg.s1.000000F|arrow	NC_012967.1	99.704	1350	3	1	260849	262198	1607916	1606568	0.0	2470
ctg.s1.000000F|arrow	NC_012967.1	96.218	1507	51	5	3291980	3293483	1544592	1546095	0.0	2462
ctg.s1.000000F|arrow	NC_012967.1	96.218	1507	51	5	1250642	1252145	3595667	3597170	0.0	2462
ctg.s1.000000F|arrow	NC_012967.1	78.298	3783	714	78	3393190	3396902	1500277	1504022	0.0	2338
ctg.s1.000000F|arrow	NC_012967.1	78.286	3781	718	75	1206327	1210072	3696877	3700589	0.0	2338
ctg.s1.000000F|arrow	NC_012967.1	99.842	1266	2	0	1148680	1149945	1607911	1609176	0.0	2327
ctg.s1.000000F|arrow	NC_012967.1	100.000	1259	0	0	1148686	1149944	1111787	1110529	0.0	2326
ctg.s1.000000F|arrow	NC_012967.1	100.000	1259	0	0	816579	817837	1443894	1442636	0.0	2326
ctg.s1.000000F|arrow	NC_012967.1	99.842	1264	2	0	1313961	1315224	1442630	1443893	0.0	2324
ctg.s1.000000F|arrow	NC_012967.1	99.921	1259	1	0	816579	817837	1609175	1607917	0.0	2320
ctg.s1.000000F|arrow	NC_012967.1	78.198	3784	718	78	3393190	3396903	495428	499174	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.921	1258	1	0	1313967	1315224	1111787	1110530	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	78.109	3819	725	87	3246165	3249909	1500245	1504026	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.921	1258	1	0	2579104	2580361	1607917	1609174	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.842	1262	1	1	2579101	2580361	1615467	1616728	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.921	1258	1	0	1148686	1149943	1615471	1616728	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.921	1258	1	0	816580	817837	1616728	1615471	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.921	1258	1	0	1313967	1315224	2882709	2883966	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	78.098	3817	729	84	1206295	1210076	3549852	3553596	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	78.186	3782	722	75	202923	206669	3696877	3700590	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.762	1262	3	0	2579103	2580364	1111788	1110527	0.0	2314
ctg.s1.000000F|arrow	NC_012967.1	99.841	1259	2	0	816580	817838	2883966	2882708	0.0	2314
ctg.s1.000000F|arrow	NC_012967.1	99.841	1258	2	0	2579104	2580361	1442636	1443893	0.0	2313
ctg.s1.000000F|arrow	NC_012967.1	99.841	1258	2	0	1148686	1149943	2882709	2883966	0.0	2313
ctg.s1.000000F|arrow	NC_012967.1	77.008	4245	831	117	3246171	3250323	495406	499597	0.0	2298
ctg.s1.000000F|arrow	NC_012967.1	76.997	4243	835	114	202901	207092	3549858	3554010	0.0	2298
ctg.s1.000000F|arrow	NC_012967.1	94.122	1463	84	2	1308171	1309632	558441	556980	0.0	2224
ctg.s1.000000F|arrow	NC_012967.1	93.954	1472	87	2	264475	265945	1603582	1602112	0.0	2224
ctg.s1.000000F|arrow	NC_012967.1	97.601	1292	31	0	3251234	3252525	570081	568790	0.0	2215
ctg.s1.000000F|arrow	NC_012967.1	97.601	1292	31	0	276285	277576	3556212	3554921	0.0	2215
ctg.s1.000000F|arrow	NC_012967.1	97.216	1293	35	1	3251233	3252525	717573	718864	0.0	2187
ctg.s1.000000F|arrow	NC_012967.1	97.216	1293	35	1	423622	424913	3554920	3556212	0.0	2187
ctg.s1.000000F|arrow	NC_012967.1	96.674	1293	42	1	423623	424914	570081	568789	0.0	2148
ctg.s1.000000F|arrow	NC_012967.1	96.674	1293	42	1	276284	277576	718865	717574	0.0	2148
ctg.s1.000000F|arrow	NC_012967.1	95.918	1323	54	0	1753259	1754581	2031471	2032793	0.0	2145
ctg.s1.000000F|arrow	NC_012967.1	95.843	1323	55	0	1729966	1731288	2054764	2056086	0.0	2139
ctg.s1.000000F|arrow	NC_012967.1	96.493	1283	45	0	3251232	3252514	242666	243948	0.0	2121
ctg.s1.000000F|arrow	NC_012967.1	96.493	1283	45	0	4562003	4563285	3554919	3556201	0.0	2121
ctg.s1.000000F|arrow	NC_012967.1	95.026	1347	63	2	1310604	1311949	556041	554698	0.0	2113
ctg.s1.000000F|arrow	NC_012967.1	95.026	1347	63	2	262193	263536	1605899	1604554	0.0	2113
ctg.s1.000000F|arrow	NC_012967.1	98.820	1186	14	0	3850429	3851614	3399233	3398048	0.0	2113
ctg.s1.000000F|arrow	NC_012967.1	98.820	1186	14	0	3094361	3095546	4156741	4155556	0.0	2113
ctg.s1.000000F|arrow	NC_012967.1	96.175	1281	46	3	423624	424902	242669	243948	0.0	2091
ctg.s1.000000F|arrow	NC_012967.1	96.175	1281	46	3	4562006	4563285	717575	718853	0.0	2091
ctg.s1.000000F|arrow	NC_012967.1	95.785	1281	52	2	276296	277575	243948	242669	0.0	2065
ctg.s1.000000F|arrow	NC_012967.1	95.785	1281	52	2	4562006	4563285	570080	568801	0.0	2065
ctg.s1.000000F|arrow	NC_012967.1	100.000	1062	0	0	295989	297050	664687	665748	0.0	1962
ctg.s1.000000F|arrow	NC_012967.1	99.906	1065	0	1	3347400	3348464	588492	589555	0.0	1960
ctg.s1.000000F|arrow	NC_012967.1	100.000	1061	0	0	295990	297050	2775877	2774817	0.0	1960
ctg.s1.000000F|arrow	NC_012967.1	99.906	1065	0	1	295987	297050	3651087	3652151	0.0	1960
ctg.s1.000000F|arrow	NC_012967.1	100.000	1061	0	0	295990	297050	3893554	3894614	0.0	1960
ctg.s1.000000F|arrow	NC_012967.1	75.797	3826	843	74	3755057	3758842	1525333	1521551	0.0	1858
ctg.s1.000000F|arrow	NC_012967.1	75.874	3805	829	79	1227625	1231383	4063945	4060184	0.0	1858
ctg.s1.000000F|arrow	NC_012967.1	97.062	1089	32	0	3395845	3396933	711982	713070	0.0	1834
ctg.s1.000000F|arrow	NC_012967.1	97.062	1089	32	0	418031	419119	3699532	3700620	0.0	1834
ctg.s1.000000F|arrow	NC_012967.1	97.653	1065	25	0	3248848	3249912	711982	713046	0.0	1829
ctg.s1.000000F|arrow	NC_012967.1	97.653	1065	25	0	418031	419095	3552535	3553599	0.0	1829
ctg.s1.000000F|arrow	NC_012967.1	97.394	1036	25	2	419941	420975	712021	713055	0.0	1762
ctg.s1.000000F|arrow	NC_012967.1	97.394	1036	25	2	418070	419104	713892	714926	0.0	1762
ctg.s1.000000F|arrow	NC_012967.1	97.654	1023	24	0	3395884	3396906	713892	714914	0.0	1757
ctg.s1.000000F|arrow	NC_012967.1	97.654	1023	24	0	419941	420963	3699571	3700593	0.0	1757
ctg.s1.000000F|arrow	NC_012967.1	97.520	1008	23	2	975818	976824	1269233	1270239	0.0	1722
ctg.s1.000000F|arrow	NC_012967.1	97.520	1008	23	2	975283	976289	1269768	1270774	0.0	1722
ctg.s1.000000F|arrow	NC_012967.1	97.588	995	24	0	3248887	3249881	713892	714886	0.0	1705
ctg.s1.000000F|arrow	NC_012967.1	97.588	995	24	0	419941	420935	3552574	3553568	0.0	1705
ctg.s1.000000F|arrow	NC_012967.1	98.473	917	14	0	3251235	3252151	1506234	1507150	0.0	1616
ctg.s1.000000F|arrow	NC_012967.1	98.473	917	14	0	1212284	1213200	3554922	3555838	0.0	1616
ctg.s1.000000F|arrow	NC_012967.1	97.928	917	18	1	1212284	1213200	717575	718490	0.0	1587
ctg.s1.000000F|arrow	NC_012967.1	97.928	917	18	1	423624	424539	1506234	1507150	0.0	1587
ctg.s1.000000F|arrow	NC_012967.1	90.413	1210	99	5	3490432	3491628	3009320	3010525	0.0	1576
ctg.s1.000000F|arrow	NC_012967.1	90.413	1210	99	5	2705716	2706921	3794119	3795315	0.0	1576
ctg.s1.000000F|arrow	NC_012967.1	97.289	922	23	2	1212280	1213201	570083	569164	0.0	1563
ctg.s1.000000F|arrow	NC_012967.1	97.289	922	23	2	276659	277578	1507151	1506230	0.0	1563
ctg.s1.000000F|arrow	NC_012967.1	96.405	918	31	2	1212284	1213200	242669	243585	0.0	1511
ctg.s1.000000F|arrow	NC_012967.1	96.405	918	31	2	4562006	4562922	1506234	1507150	0.0	1511
ctg.s1.000000F|arrow	NC_012967.1	100.000	772	0	0	3920094	3920865	1322721	1323492	0.0	1426
ctg.s1.000000F|arrow	NC_012967.1	99.616	782	2	1	3437508	3438288	2822184	2822965	0.0	1426
ctg.s1.000000F|arrow	NC_012967.1	100.000	772	0	0	2720339	2721110	2822185	2822956	0.0	1426
ctg.s1.000000F|arrow	NC_012967.1	100.000	772	0	0	2518580	2519351	3023943	3024714	0.0	1426
ctg.s1.000000F|arrow	NC_012967.1	99.616	782	2	1	2518579	2519360	3741195	3741975	0.0	1426
ctg.s1.000000F|arrow	NC_012967.1	99.871	774	1	0	254422	255195	376744	377517	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	99.871	774	1	0	297050	297823	546932	547705	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	100.000	771	0	0	1960580	1961350	1323488	1322718	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	99.871	775	0	1	254420	255194	2129373	2128600	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	100.000	771	0	0	1028768	1029538	2263510	2262740	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	100.000	771	0	0	4211092	4211862	3741197	3741967	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	100.000	771	0	0	3437510	3438280	4521570	4522340	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	1028770	1029539	23290	24059	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	2105282	2106051	242024	241255	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	1671766	1672535	590323	589554	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	4342624	4343393	1322720	1323489	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	297049	297818	1974040	1973271	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	254425	255194	2034324	2035093	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	1732820	1733589	2129368	2128599	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	4560592	4561361	2408211	2407442	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	99.240	789	4	2	3920079	3920867	3024725	3023939	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	3437509	3438278	3023943	3024712	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	2720339	2721108	3741196	3741965	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	99.870	772	1	0	1671763	1672534	23287	24058	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	1960580	1961348	24058	23290	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	3920094	3920862	23291	24059	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	2315869	2316637	262792	263560	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	341472	342240	353263	354031	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.742	776	0	2	1732813	1733588	376743	377516	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	326611	327379	376748	377516	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	341473	342241	376749	377517	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	1960579	1961347	546931	547699	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	1671766	1672534	547700	546932	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	84243	85011	619116	619884	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	254426	255194	619116	619884	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	1732820	1733588	619116	619884	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	60758	61526	633977	634745	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	84244	85012	633978	634746	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	254427	255195	633978	634746	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4240200	4240968	1193614	1194382	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	3437507	3438278	1194387	1193615	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.870	772	1	0	3920090	3920861	1460156	1460927	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.870	772	1	0	4342621	4343392	1973268	1974039	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.742	776	0	2	84238	85011	2034318	2035093	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	326611	327379	2034325	2035093	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	84239	85011	2129371	2128600	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	326611	327379	2129368	2128600	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	2518582	2519350	2143064	2143832	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	2720341	2721109	2143064	2143832	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4342624	4343392	2263508	2262740	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	3129774	3130542	2407441	2408209	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	4211092	4211863	2822186	2822958	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	1840904	1841672	2822187	2822955	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4211092	4211860	3023944	3024712	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	1840904	1841672	3023945	3024713	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	2105281	2106049	3433461	3434229	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	4194861	4195632	3741194	3741966	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	899665	900437	3741965	3741194	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	3437507	3438279	4505339	4506110	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4240201	4240969	4506109	4505341	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4211093	4211861	4505342	4506110	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	2518581	2519353	4521570	4522341	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	2720340	2721108	4521570	4522338	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4194864	4195632	4521571	4522339	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	899664	900432	4550678	4551446	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4194863	4195631	4551447	4550679	0.0	1421
