ctg.s1.000000F|arrow	NC_012967.1	98.840	5258	38	16	226308	231548	3356970	3351719	0.0	9350
ctg.s1.000000F|arrow	NC_012967.1	98.631	5258	47	18	3340539	3345790	231545	226307	0.0	9287
ctg.s1.000000F|arrow	NC_012967.1	99.447	5061	18	9	4174902	4179958	2652773	2647719	0.0	9182
ctg.s1.000000F|arrow	NC_012967.1	99.447	5061	18	9	2638067	2643121	4192578	4187522	0.0	9182
ctg.s1.000000F|arrow	NC_012967.1	99.427	5061	19	9	4174902	4179958	3903406	3908460	0.0	9177
ctg.s1.000000F|arrow	NC_012967.1	99.427	5061	19	9	3890786	3895840	4187522	4192578	0.0	9177
ctg.s1.000000F|arrow	NC_012967.1	98.761	5164	50	13	4001075	4006227	3356879	3351719	0.0	9169
ctg.s1.000000F|arrow	NC_012967.1	98.761	5164	50	13	3340539	3345699	4018847	4013695	0.0	9169
ctg.s1.000000F|arrow	NC_012967.1	98.620	5073	47	17	4174902	4179958	4146311	4151376	0.0	8959
ctg.s1.000000F|arrow	NC_012967.1	98.620	5073	47	17	4133691	4138756	4187522	4192578	0.0	8959
ctg.s1.000000F|arrow	NC_012967.1	99.073	3774	35	0	1498834	1502607	495428	499201	0.0	6776
ctg.s1.000000F|arrow	NC_012967.1	99.073	3774	35	0	495430	499203	1500277	1504050	0.0	6776
ctg.s1.000000F|arrow	NC_012967.1	99.079	3690	34	0	3538699	3542388	3696876	3700565	0.0	6626
ctg.s1.000000F|arrow	NC_012967.1	99.051	3690	35	0	3685696	3689385	3549879	3553568	0.0	6621
ctg.s1.000000F|arrow	NC_012967.1	99.910	3330	3	0	4176888	4180217	228475	231804	0.0	6133
ctg.s1.000000F|arrow	NC_012967.1	99.520	3332	14	2	228476	231807	4189508	4192837	0.0	6063
ctg.s1.000000F|arrow	NC_012967.1	98.926	3351	25	6	4176888	4180229	4015770	4019118	0.0	5978
ctg.s1.000000F|arrow	NC_012967.1	98.926	3351	25	6	4003150	4006498	4189508	4192849	0.0	5978
ctg.s1.000000F|arrow	NC_012967.1	99.723	3252	9	0	4135674	4138925	3354801	3351550	0.0	5956
ctg.s1.000000F|arrow	NC_012967.1	99.723	3252	9	0	3340370	3343621	4151545	4148294	0.0	5956
ctg.s1.000000F|arrow	NC_012967.1	99.047	3253	20	6	3340369	3343621	2647549	2650790	0.0	5825
ctg.s1.000000F|arrow	NC_012967.1	99.047	3253	20	6	2637897	2641138	3351549	3354801	0.0	5825
ctg.s1.000000F|arrow	NC_012967.1	99.047	3252	20	6	3892769	3896009	3354801	3351550	0.0	5823
ctg.s1.000000F|arrow	NC_012967.1	99.047	3252	20	6	3340370	3343621	3908629	3905389	0.0	5823
ctg.s1.000000F|arrow	NC_012967.1	99.642	3074	6	4	2638067	2641138	231545	228475	0.0	5611
ctg.s1.000000F|arrow	NC_012967.1	99.642	3074	6	4	3892769	3895840	228475	231545	0.0	5611
ctg.s1.000000F|arrow	NC_012967.1	99.319	3085	7	8	228476	231548	4148294	4151376	0.0	5568
ctg.s1.000000F|arrow	NC_012967.1	99.220	3076	17	6	228476	231548	2650790	2647719	0.0	5541
ctg.s1.000000F|arrow	NC_012967.1	99.220	3076	17	6	228476	231548	3905389	3908460	0.0	5541
ctg.s1.000000F|arrow	NC_012967.1	98.898	3085	18	10	4135674	4138756	228475	231545	0.0	5494
ctg.s1.000000F|arrow	NC_012967.1	98.801	3085	21	10	4176888	4179958	3354801	3351719	0.0	5478
ctg.s1.000000F|arrow	NC_012967.1	98.801	3085	21	10	3340539	3343621	4192578	4189508	0.0	5478
ctg.s1.000000F|arrow	NC_012967.1	98.670	3083	25	10	4003150	4006227	2650790	2647719	0.0	5452
ctg.s1.000000F|arrow	NC_012967.1	98.670	3083	25	10	4003150	4006227	3905389	3908460	0.0	5452
ctg.s1.000000F|arrow	NC_012967.1	98.670	3083	25	10	2638067	2641138	4018847	4015770	0.0	5452
ctg.s1.000000F|arrow	NC_012967.1	98.670	3083	25	10	3892769	3895840	4015770	4018847	0.0	5452
ctg.s1.000000F|arrow	NC_012967.1	98.541	3085	36	8	4135674	4138756	4015770	4018847	0.0	5439
ctg.s1.000000F|arrow	NC_012967.1	98.541	3085	36	8	4003150	4006227	4148294	4151376	0.0	5439
ctg.s1.000000F|arrow	NC_012967.1	98.242	2219	37	2	1598851	1601067	1426374	1424156	0.0	3880
ctg.s1.000000F|arrow	NC_012967.1	98.242	2219	37	2	1422713	1424931	1602510	1600294	0.0	3880
ctg.s1.000000F|arrow	NC_012967.1	99.847	1955	2	1	4133540	4135494	4013544	4015497	0.0	3592
ctg.s1.000000F|arrow	NC_012967.1	99.847	1955	2	1	4000924	4002877	4146160	4148114	0.0	3592
ctg.s1.000000F|arrow	NC_012967.1	99.185	1962	13	3	4000918	4002877	3903249	3905209	0.0	3531
ctg.s1.000000F|arrow	NC_012967.1	99.185	1962	13	3	3890629	3892589	4013538	4015497	0.0	3531
ctg.s1.000000F|arrow	NC_012967.1	98.574	1963	21	7	4000919	4002877	2652929	2650970	0.0	3463
ctg.s1.000000F|arrow	NC_012967.1	98.574	1963	21	7	2641318	2643277	4015497	4013539	0.0	3463
ctg.s1.000000F|arrow	NC_012967.1	99.474	1901	7	3	4174808	4176708	226305	228202	0.0	3452
ctg.s1.000000F|arrow	NC_012967.1	99.474	1901	7	3	226306	228203	4187428	4189328	0.0	3452
ctg.s1.000000F|arrow	NC_012967.1	98.318	1902	24	7	4174810	4176708	3356970	3355074	0.0	3328
ctg.s1.000000F|arrow	NC_012967.1	98.318	1902	24	7	3343894	3345790	4189328	4187430	0.0	3328
ctg.s1.000000F|arrow	NC_012967.1	98.617	1808	19	6	4133691	4135494	3356879	3355074	0.0	3195
ctg.s1.000000F|arrow	NC_012967.1	98.617	1808	19	6	3343894	3345699	4148114	4146311	0.0	3195
ctg.s1.000000F|arrow	NC_012967.1	98.560	1806	22	4	2641318	2643121	228202	226399	0.0	3188
ctg.s1.000000F|arrow	NC_012967.1	98.560	1806	22	4	226400	228203	2652773	2650970	0.0	3188
ctg.s1.000000F|arrow	NC_012967.1	98.505	1806	23	4	3890786	3892589	226399	228202	0.0	3182
ctg.s1.000000F|arrow	NC_012967.1	98.505	1806	23	4	226400	228203	3903406	3905209	0.0	3182
ctg.s1.000000F|arrow	NC_012967.1	98.342	1809	22	8	3343894	3345699	2650970	2652773	0.0	3168
ctg.s1.000000F|arrow	NC_012967.1	98.342	1809	22	8	2641318	2643121	3355074	3356879	0.0	3168
ctg.s1.000000F|arrow	NC_012967.1	98.286	1809	23	8	3890786	3892589	3356879	3355074	0.0	3162
ctg.s1.000000F|arrow	NC_012967.1	98.286	1809	23	8	3343894	3345699	3905209	3903406	0.0	3162
ctg.s1.000000F|arrow	NC_012967.1	98.230	1808	24	8	4133691	4135494	226399	228202	0.0	3155
ctg.s1.000000F|arrow	NC_012967.1	98.230	1808	24	8	226400	228203	4146311	4148114	0.0	3155
ctg.s1.000000F|arrow	NC_012967.1	98.176	1809	25	8	4174902	4176708	4013695	4015497	0.0	3151
ctg.s1.000000F|arrow	NC_012967.1	98.176	1809	25	8	4001075	4002877	4187522	4189328	0.0	3151
ctg.s1.000000F|arrow	NC_012967.1	92.854	2001	94	19	1496165	1498161	573941	571986	0.0	2857
ctg.s1.000000F|arrow	NC_012967.1	92.854	2001	94	19	571988	573943	1499604	1497608	0.0	2857
ctg.s1.000000F|arrow	NC_012967.1	99.931	1447	1	0	3639911	3641357	2775877	2774431	0.0	2667
ctg.s1.000000F|arrow	NC_012967.1	100.000	1443	0	0	3639911	3641353	664688	666130	0.0	2665
ctg.s1.000000F|arrow	NC_012967.1	100.000	1443	0	0	3639911	3641353	3893554	3894996	0.0	2665
ctg.s1.000000F|arrow	NC_012967.1	99.561	1367	6	0	590705	592071	15374	16740	0.0	2492
ctg.s1.000000F|arrow	NC_012967.1	99.561	1367	6	0	15374	16740	590703	592069	0.0	2492
ctg.s1.000000F|arrow	NC_012967.1	99.779	1358	3	0	2763198	2764555	1857060	1858417	0.0	2492
ctg.s1.000000F|arrow	NC_012967.1	99.779	1358	3	0	1848062	1849419	2772850	2774207	0.0	2492
ctg.s1.000000F|arrow	NC_012967.1	99.134	1386	4	7	2763202	2764584	15386	16766	0.0	2486
ctg.s1.000000F|arrow	NC_012967.1	99.561	1366	3	3	1848054	1849417	590703	592067	0.0	2486
ctg.s1.000000F|arrow	NC_012967.1	99.561	1366	3	3	590705	592069	1857052	1858415	0.0	2486
ctg.s1.000000F|arrow	NC_012967.1	99.134	1386	4	7	15386	16766	2772854	2774236	0.0	2486
ctg.s1.000000F|arrow	NC_012967.1	100.000	1345	0	0	429502	430846	16730	15386	0.0	2484
ctg.s1.000000F|arrow	NC_012967.1	99.779	1355	2	1	2763201	2764554	430845	429491	0.0	2484
ctg.s1.000000F|arrow	NC_012967.1	100.000	1345	0	0	15386	16730	430844	429500	0.0	2484
ctg.s1.000000F|arrow	NC_012967.1	99.779	1355	2	1	429493	430847	2774206	2772853	0.0	2484
ctg.s1.000000F|arrow	NC_012967.1	99.778	1354	1	2	590717	592069	430844	429492	0.0	2483
ctg.s1.000000F|arrow	NC_012967.1	100.000	1344	0	0	1848065	1849408	430845	429502	0.0	2483
ctg.s1.000000F|arrow	NC_012967.1	99.778	1353	3	0	2763192	2764544	590705	592057	0.0	2483
ctg.s1.000000F|arrow	NC_012967.1	100.000	1344	0	0	429503	430846	592058	590715	0.0	2483
ctg.s1.000000F|arrow	NC_012967.1	100.000	1344	0	0	429504	430847	1858406	1857063	0.0	2483
ctg.s1.000000F|arrow	NC_012967.1	99.778	1353	3	0	590707	592059	2772844	2774196	0.0	2483
ctg.s1.000000F|arrow	NC_012967.1	100.000	1343	0	0	1848066	1849408	15386	16728	0.0	2481
ctg.s1.000000F|arrow	NC_012967.1	100.000	1343	0	0	15386	16728	1857064	1858406	0.0	2481
ctg.s1.000000F|arrow	NC_012967.1	99.704	1350	3	1	1605125	1606473	554703	553354	0.0	2470
ctg.s1.000000F|arrow	NC_012967.1	99.704	1350	3	1	553356	554705	1607916	1606568	0.0	2470
ctg.s1.000000F|arrow	NC_012967.1	96.218	1507	51	5	3584487	3585990	1544592	1546095	0.0	2462
ctg.s1.000000F|arrow	NC_012967.1	96.218	1507	51	5	1543149	1544652	3595667	3597170	0.0	2462
ctg.s1.000000F|arrow	NC_012967.1	78.298	3783	714	78	3685697	3689409	1500277	1504022	0.0	2338
ctg.s1.000000F|arrow	NC_012967.1	78.286	3781	718	75	1498834	1502579	3696877	3700589	0.0	2338
ctg.s1.000000F|arrow	NC_012967.1	99.842	1266	2	0	1441187	1442452	1607911	1609176	0.0	2327
ctg.s1.000000F|arrow	NC_012967.1	100.000	1259	0	0	1441193	1442451	1111787	1110529	0.0	2326
ctg.s1.000000F|arrow	NC_012967.1	100.000	1259	0	0	1109086	1110344	1443894	1442636	0.0	2326
ctg.s1.000000F|arrow	NC_012967.1	99.842	1264	2	0	1606468	1607731	1442630	1443893	0.0	2324
ctg.s1.000000F|arrow	NC_012967.1	99.921	1259	1	0	1109086	1110344	1609175	1607917	0.0	2320
ctg.s1.000000F|arrow	NC_012967.1	78.198	3784	718	78	3685697	3689410	495428	499174	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.921	1258	1	0	1606474	1607731	1111787	1110530	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	78.109	3819	725	87	3538672	3542416	1500245	1504026	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.921	1258	1	0	2871611	2872868	1607917	1609174	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.842	1262	1	1	2871608	2872868	1615467	1616728	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.921	1258	1	0	1441193	1442450	1615471	1616728	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.921	1258	1	0	1109087	1110344	1616728	1615471	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.921	1258	1	0	1606474	1607731	2882709	2883966	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	78.098	3817	729	84	1498802	1502583	3549852	3553596	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	78.186	3782	722	75	495430	499176	3696877	3700590	0.0	2318
ctg.s1.000000F|arrow	NC_012967.1	99.762	1262	3	0	2871610	2872871	1111788	1110527	0.0	2314
ctg.s1.000000F|arrow	NC_012967.1	99.841	1259	2	0	1109087	1110345	2883966	2882708	0.0	2314
ctg.s1.000000F|arrow	NC_012967.1	99.841	1258	2	0	2871611	2872868	1442636	1443893	0.0	2313
ctg.s1.000000F|arrow	NC_012967.1	99.841	1258	2	0	1441193	1442450	2882709	2883966	0.0	2313
ctg.s1.000000F|arrow	NC_012967.1	77.008	4245	831	117	3538678	3542830	495406	499597	0.0	2298
ctg.s1.000000F|arrow	NC_012967.1	76.997	4243	835	114	495408	499599	3549858	3554010	0.0	2298
ctg.s1.000000F|arrow	NC_012967.1	94.122	1463	84	2	1600678	1602139	558441	556980	0.0	2224
ctg.s1.000000F|arrow	NC_012967.1	93.954	1472	87	2	556982	558452	1603582	1602112	0.0	2224
ctg.s1.000000F|arrow	NC_012967.1	97.601	1292	31	0	3543741	3545032	570081	568790	0.0	2215
ctg.s1.000000F|arrow	NC_012967.1	97.601	1292	31	0	568792	570083	3556212	3554921	0.0	2215
ctg.s1.000000F|arrow	NC_012967.1	97.216	1293	35	1	3543740	3545032	717573	718864	0.0	2187
ctg.s1.000000F|arrow	NC_012967.1	97.216	1293	35	1	716129	717420	3554920	3556212	0.0	2187
ctg.s1.000000F|arrow	NC_012967.1	96.674	1293	42	1	716130	717421	570081	568789	0.0	2148
ctg.s1.000000F|arrow	NC_012967.1	96.674	1293	42	1	568791	570083	718865	717574	0.0	2148
ctg.s1.000000F|arrow	NC_012967.1	95.918	1323	54	0	2045766	2047088	2031471	2032793	0.0	2145
ctg.s1.000000F|arrow	NC_012967.1	95.843	1323	55	0	2022473	2023795	2054764	2056086	0.0	2139
ctg.s1.000000F|arrow	NC_012967.1	96.493	1283	45	0	3543739	3545021	242666	243948	0.0	2121
ctg.s1.000000F|arrow	NC_012967.1	96.493	1283	45	0	242669	243951	3554919	3556201	0.0	2121
ctg.s1.000000F|arrow	NC_012967.1	95.026	1347	63	2	1603111	1604456	556041	554698	0.0	2113
ctg.s1.000000F|arrow	NC_012967.1	95.026	1347	63	2	554700	556043	1605899	1604554	0.0	2113
ctg.s1.000000F|arrow	NC_012967.1	98.820	1186	14	0	4142936	4144121	3399233	3398048	0.0	2113
ctg.s1.000000F|arrow	NC_012967.1	98.820	1186	14	0	3386868	3388053	4156741	4155556	0.0	2113
ctg.s1.000000F|arrow	NC_012967.1	96.175	1281	46	3	716131	717409	242669	243948	0.0	2091
ctg.s1.000000F|arrow	NC_012967.1	96.175	1281	46	3	242672	243951	717575	718853	0.0	2091
ctg.s1.000000F|arrow	NC_012967.1	95.785	1281	52	2	568803	570082	243948	242669	0.0	2065
ctg.s1.000000F|arrow	NC_012967.1	95.785	1281	52	2	242672	243951	570080	568801	0.0	2065
ctg.s1.000000F|arrow	NC_012967.1	100.000	1062	0	0	588496	589557	664687	665748	0.0	1962
ctg.s1.000000F|arrow	NC_012967.1	99.906	1065	0	1	3639907	3640971	588492	589555	0.0	1960
ctg.s1.000000F|arrow	NC_012967.1	100.000	1061	0	0	588497	589557	2775877	2774817	0.0	1960
ctg.s1.000000F|arrow	NC_012967.1	99.906	1065	0	1	588494	589557	3651087	3652151	0.0	1960
ctg.s1.000000F|arrow	NC_012967.1	100.000	1061	0	0	588497	589557	3893554	3894614	0.0	1960
ctg.s1.000000F|arrow	NC_012967.1	75.797	3826	843	74	4047564	4051349	1525333	1521551	0.0	1858
ctg.s1.000000F|arrow	NC_012967.1	75.874	3805	829	79	1520132	1523890	4063945	4060184	0.0	1858
ctg.s1.000000F|arrow	NC_012967.1	97.062	1089	32	0	3688352	3689440	711982	713070	0.0	1834
ctg.s1.000000F|arrow	NC_012967.1	97.062	1089	32	0	710538	711626	3699532	3700620	0.0	1834
ctg.s1.000000F|arrow	NC_012967.1	97.653	1065	25	0	3541355	3542419	711982	713046	0.0	1829
ctg.s1.000000F|arrow	NC_012967.1	97.653	1065	25	0	710538	711602	3552535	3553599	0.0	1829
ctg.s1.000000F|arrow	NC_012967.1	97.394	1036	25	2	712448	713482	712021	713055	0.0	1762
ctg.s1.000000F|arrow	NC_012967.1	97.394	1036	25	2	710577	711611	713892	714926	0.0	1762
ctg.s1.000000F|arrow	NC_012967.1	97.654	1023	24	0	3688391	3689413	713892	714914	0.0	1757
ctg.s1.000000F|arrow	NC_012967.1	97.654	1023	24	0	712448	713470	3699571	3700593	0.0	1757
ctg.s1.000000F|arrow	NC_012967.1	97.520	1008	23	2	1268325	1269331	1269233	1270239	0.0	1722
ctg.s1.000000F|arrow	NC_012967.1	97.520	1008	23	2	1267790	1268796	1269768	1270774	0.0	1722
ctg.s1.000000F|arrow	NC_012967.1	97.588	995	24	0	3541394	3542388	713892	714886	0.0	1705
ctg.s1.000000F|arrow	NC_012967.1	97.588	995	24	0	712448	713442	3552574	3553568	0.0	1705
ctg.s1.000000F|arrow	NC_012967.1	98.473	917	14	0	3543742	3544658	1506234	1507150	0.0	1616
ctg.s1.000000F|arrow	NC_012967.1	98.473	917	14	0	1504791	1505707	3554922	3555838	0.0	1616
ctg.s1.000000F|arrow	NC_012967.1	97.928	917	18	1	1504791	1505707	717575	718490	0.0	1587
ctg.s1.000000F|arrow	NC_012967.1	97.928	917	18	1	716131	717046	1506234	1507150	0.0	1587
ctg.s1.000000F|arrow	NC_012967.1	90.413	1210	99	5	3782939	3784135	3009320	3010525	0.0	1576
ctg.s1.000000F|arrow	NC_012967.1	90.413	1210	99	5	2998223	2999428	3794119	3795315	0.0	1576
ctg.s1.000000F|arrow	NC_012967.1	97.289	922	23	2	1504787	1505708	570083	569164	0.0	1563
ctg.s1.000000F|arrow	NC_012967.1	97.289	922	23	2	569166	570085	1507151	1506230	0.0	1563
ctg.s1.000000F|arrow	NC_012967.1	96.405	918	31	2	1504791	1505707	242669	243585	0.0	1511
ctg.s1.000000F|arrow	NC_012967.1	96.405	918	31	2	242672	243588	1506234	1507150	0.0	1511
ctg.s1.000000F|arrow	NC_012967.1	100.000	772	0	0	4212601	4213372	1322721	1323492	0.0	1426
ctg.s1.000000F|arrow	NC_012967.1	99.616	782	2	1	3730015	3730795	2822184	2822965	0.0	1426
ctg.s1.000000F|arrow	NC_012967.1	100.000	772	0	0	3012846	3013617	2822185	2822956	0.0	1426
ctg.s1.000000F|arrow	NC_012967.1	100.000	772	0	0	2811087	2811858	3023943	3024714	0.0	1426
ctg.s1.000000F|arrow	NC_012967.1	99.616	782	2	1	2811086	2811867	3741195	3741975	0.0	1426
ctg.s1.000000F|arrow	NC_012967.1	99.871	774	1	0	546929	547702	376744	377517	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	99.871	774	1	0	589557	590330	546932	547705	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	100.000	771	0	0	2253087	2253857	1323488	1322718	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	99.871	775	0	1	546927	547701	2129373	2128600	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	100.000	771	0	0	1321275	1322045	2263510	2262740	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	100.000	771	0	0	4503599	4504369	3741197	3741967	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	100.000	771	0	0	3730017	3730787	4521570	4522340	0.0	1424
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	1321277	1322046	23290	24059	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	2397789	2398558	242024	241255	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	1964273	1965042	590323	589554	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	23290	24059	1322720	1323489	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	589556	590325	1974040	1973271	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	546932	547701	2034324	2035093	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	2025327	2026096	2129368	2128599	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	241258	242027	2408211	2407442	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	99.240	789	4	2	4212586	4213374	3024725	3023939	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	3730016	3730785	3023943	3024712	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	100.000	770	0	0	3012846	3013615	3741196	3741965	0.0	1423
ctg.s1.000000F|arrow	NC_012967.1	99.870	772	1	0	1964270	1965041	23287	24058	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	2253087	2253855	24058	23290	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4212601	4213369	23291	24059	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	2608376	2609144	262792	263560	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	633979	634747	353263	354031	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.742	776	0	2	2025320	2026095	376743	377516	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	619118	619886	376748	377516	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	633980	634748	376749	377517	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	2253086	2253854	546931	547699	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	1964273	1965041	547700	546932	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	376750	377518	619116	619884	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	546933	547701	619116	619884	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	2025327	2026095	619116	619884	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	353265	354033	633977	634745	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	376751	377519	633978	634746	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	546934	547702	633978	634746	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4532707	4533475	1193614	1194382	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	3730014	3730785	1194387	1193615	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.870	772	1	0	4212597	4213368	1460156	1460927	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.870	772	1	0	23287	24058	1973268	1974039	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.742	776	0	2	376745	377518	2034318	2035093	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	619118	619886	2034325	2035093	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	376746	377518	2129371	2128600	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	619118	619886	2129368	2128600	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	2811089	2811857	2143064	2143832	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	3012848	3013616	2143064	2143832	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	23290	24058	2263508	2262740	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	3422281	3423049	2407441	2408209	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	4503599	4504370	2822186	2822958	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	2133411	2134179	2822187	2822955	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4503599	4504367	3023944	3024712	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	2133411	2134179	3023945	3024713	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	2397788	2398556	3433461	3434229	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	4487368	4488139	3741194	3741966	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	1192172	1192944	3741965	3741194	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	3730014	3730786	4505339	4506110	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4532708	4533476	4506109	4505341	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4503600	4504368	4505342	4506110	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	99.871	773	0	1	2811088	2811860	4521570	4522341	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	3012847	3013615	4521570	4522338	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4487371	4488139	4521571	4522339	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	1192171	1192939	4550678	4551446	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	769	0	0	4487370	4488138	4551447	4550679	0.0	1421
ctg.s1.000000F|arrow	NC_012967.1	100.000	768	0	0	1458717	1459484	23291	24058	0.0	1419
